"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2018-02","0.09",",,,7","65.3",",,,7","38.0",",,,7"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2018-03","4.62",",,,7","63.9",",,,7","42.3",",,,7"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2018-04","1.37",",,,7","72.9",",,,7","47.0",",,,7"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2018-05","0.26",",,,7","80.7",",,,7","52.3",",,,7"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2018-06","0.00",",,,7","89.3",",,,7","55.6",",,,7"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2018-07","0.04",",,,7","95.4",",,,7","59.3",",,,7"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2018-08","0.00",",,,7","90.0",",,,7","55.6",",,,7"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2018-09","0.00",",,,7","89.3",",,,7","52.6",",,,7"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2018-10","0.03",",,,7","81.7",",,,7","51.2",",,,7"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2018-11","2.58",",,,7","68.9","1,,,7","42.5","1,,,7"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2018-12","2.34","3,,,7","57.6","3,,,7","40.1","3,,,7"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2019-01","6.04",",,,7","59.0","2,,,7","42.0","2,,,7"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2019-02","9.63",",,,7","55.6",",,,7","40.2",",,,7"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2019-03","5.67",",,,7","63.4",",,,7","44.7",",,,7"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2019-04","0.19",",,,7","75.6",",,,7","51.4",",,,7"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2019-05","2.92",",,,7","75.8",",,,7","50.9",",,,7"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2019-06","0.00",",,,7","91.2",",,,7","59.4",",,,7"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2019-07","0.00",",,,7","91.5","2,,,7","57.7","2,,,7"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2019-08","0.00",",,,7","94.8",",,,7","59.7",",,,7"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2019-09","0.07",",,,7","88.8",",,,7","56.8",",,,7"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2019-10","0.00",",,,7","80.0","1,,,7","48.1","1,,,7"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2019-11","0.52",",,,7","71.2",",,,7","40.6",",,,7"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","2019-12","7.04",",,,7","59.3","1,,,7","42.8","1,,,7"
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2014-11","1.81","4,,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2014-12","9.30","3,a,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2015-01","0.04",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2015-03","0.18","1,,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2015-05","0.03","1,,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2015-06","0.04",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2015-07","0.01",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2015-08","0.00",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2015-09","0.04",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2015-10","0.31",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2015-11","1.70",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2015-12","1.63",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2016-01","5.92","1,a,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2016-02","0.84",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2016-03","5.60",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2016-04","0.49",",a,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2016-05","0.34",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2016-06","0.00",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2016-07","0.00",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2016-08","0.00",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2016-09","0.00",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2016-10","2.21",",a,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2016-11","1.90",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2016-12","3.21",",a,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2017-01","12.88",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2017-02","8.59",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2017-03","2.88",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2017-05","0.05",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2017-06","0.63",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2017-07","0.00",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2017-08","0.00",",T,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2017-09","0.00",",T,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2017-10","0.18",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2017-11","1.93",",a,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2017-12","0.06","1,,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2018-01","4.08",",a,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2018-02","0.13",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2018-03","4.24","1,a,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2018-04","1.65",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2018-05","0.27",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2018-06","0.00",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2018-07","0.01",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2018-08","0.00",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2018-09","0.00",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2018-10","0.03",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2018-11","2.84",",a,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2018-12","2.33",",a,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2019-01","6.24",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2019-02","9.04",",a,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2019-03","5.73",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2019-04","0.26",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2019-05","2.49",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2019-06","0.00",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2019-07","0.00",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2019-08","0.00",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2019-09","0.16",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2019-10","0.00",",,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2019-11","0.47",",a,,N",,,,
"US1CAYL0019","DAVIS 1.1 ENE, CA US","38.5592","-121.7162","17.1","2019-12","6.52",",a,,N",,,,
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2012-01",,,"63.2",",,,K","36.2","1,,,K"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2012-02",,,"66.1",",,,K","41.8",",,,K"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2012-03",,,"64.6",",,,K","44.5",",,,K"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2012-04",,,"73.3",",,,K","49.5",",,,K"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2012-05",,,"84.4",",,,K","55.5",",,,K"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2012-06",,,"89.3",",,,K","59.4",",,,K"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2012-07",,,"93.9",",,,K","59.5",",,,K"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2012-08","0.00",",,,7","98.7",",,,7","59.6",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2012-09","0.00",",T,,7","92.1",",,,7","54.8",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2012-10","1.02",",,,7","80.0",",,,7","52.2",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2012-11","5.62",",,,7","67.5",",,,7","44.2",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2012-12","8.12",",,,7","56.8",",,,7","38.9",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2013-01","0.72",",,,7","57.4",",,,7","32.3",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2013-02","0.16",",,,7","64.7",",,,7","36.5",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2013-03","0.57",",,,7","72.2",",,,7","44.1",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2013-04","1.18",",,,7","79.0",",,,7","52.7",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2013-05","0.63",",,,7","83.5",",,,7","56.6",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2013-06","0.17",",,,7","89.7",",,,7","61.3",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2013-07","0.00",",,,7","96.6",",,,7","62.0",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2013-08","0.00",",T,,7","92.5",",,,7","59.7",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2013-09","0.59",",,,7","88.0",",,,7","59.0",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2013-10","0.00",",T,,7","79.9",",,,7","48.1",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2013-11","0.74",",,,7","69.8",",,,7","43.6",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2013-12","0.49",",,,7","61.3",",,,7","31.4",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2014-01","0.10",",,,7","68.2",",,,7","36.2",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2014-02","6.56",",,,7","64.5",",,,7","44.3",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2014-03","1.61",",,,7","70.7",",,,7","48.0",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2014-04","2.89",",,,7","75.5",",,,7","48.0",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2014-05","0.00",",T,,7","86.8",",,,7","54.6",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2014-06","0.00",",,,7","93.0",",,,7","58.5",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2014-07","0.00",",T,,7","96.7",",,,7","63.1",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2014-08","0.04",",,,7","94.6",",,,7","60.5",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2014-09","0.44",",,,7","92.8",",,,7","58.5",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2014-10","0.10",",,,7","84.5",",,,7","52.5",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2014-11","1.56",",,,7","68.0",",,,7","43.6",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2014-12","9.96",",,,7","58.7",",,,7","46.2",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2015-01","0.07",",,,7","60.7",",,,7","38.0",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2015-02","4.33",",,,7","68.6",",,,7","45.2",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2015-03","0.16",",,,7","75.4",",,,7","46.9",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2015-04","1.09",",,,7","76.4",",,,7","47.4",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2015-05","0.03",",,,7","80.0",",,,7","51.6",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2015-06","0.01",",,,7","93.3",",,,7","59.5",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2015-07","0.00",",T,,7","95.2",",,,7","63.3",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2015-08","0.00",",T,,7","95.0",",,,7","60.9",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2015-09","0.02",",,,7","92.6",",,,7","58.8",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2015-10","0.20",",,,7","85.6",",,,7","55.0",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2015-11","1.31",",,,7","64.4",",,,7","39.9",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2015-12","2.68",",,,7","56.4",",,,7","37.9",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2016-01","6.89",",,,7","56.5",",,,7","42.5",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2016-02","0.57",",,,7","68.1",",,,7","41.9",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2016-03","7.28",",,,7","67.7",",,,7","47.2",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2016-04","0.77",",,,7","76.8",",,,7","49.9",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2016-05","0.31",",,,7","82.3",",,,7","54.5",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2016-06","0.00",",,,7","93.2",",,,7","58.4",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2016-07","0.00",",,,7","96.2",",,,7","59.2",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2016-08","0.00",",,,7","94.5",",,,7","56.3",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2016-09","0.00",",,,7","90.4",",,,7","54.1",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2016-10","2.19",",,,7","76.0",",,,7","49.2",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2016-11","1.62",",,,7","66.8",",,,7","44.2",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2016-12","3.82",",,,7","55.7",",,,7","35.4",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2017-01","17.03",",,,7","55.0",",,,7","38.0",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2017-02","11.26",",,,7","60.7",",,,7","44.5",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2017-03","3.55",",,,7","69.8",",,,7","46.1",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2017-04","2.88",",,,7","71.2",",,,7","49.4",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2017-05","0.03",",,,7","83.4",",,,7","54.5",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2017-06","0.09",",,,7","91.6",",,,7","60.2",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2017-07","0.00",",,,7","97.7",",,,7","60.0",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2017-08","0.01",",,,7","96.7",",,,7","61.1",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2017-09","0.00",",T,,7","90.6",",,,7","58.9",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2017-10","0.08",",,,7","82.6",",,,7","46.6",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2017-11","1.87",",,,7","65.6",",,,7","44.4",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2017-12","0.01",",,,7","62.4",",,,7","34.8",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2018-01","4.17",",,,7","59.1",",,,7","40.8",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2018-02","0.27",",,,7","68.0",",,,7","39.0",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2018-03","4.68",",,,7","65.8",",,,7","42.0",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2018-04","2.18",",,,7","74.2",",,,7","47.5",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2018-05","0.02",",,,7","82.7",",,,7","53.2",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2018-06","0.00",",,,7","91.2",",,,7","57.6",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2018-07","0.00",",T,,7","97.7",",,,7","61.6",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2018-08","0.00",",,,7","93.0",",,,7","57.0",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2018-09","0.00",",,,7","90.8",",,,7","53.1",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2018-10","0.08",",,,7","82.3",",,,7","51.4",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2018-11","4.31",",,,7","71.0",",,,7","41.6",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2018-12","2.37",",,,7","59.6",",,,7","39.9",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2019-01","9.75",",,,7","60.7",",,,7","40.9",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2019-02","14.65",",,,7","57.0",",,,7","38.5",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2019-03","5.07",",,,7","65.7",",,,7","45.0",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2019-04","0.18",",,,7","77.5",",,,7","52.5",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2019-05","2.88",",,,7","78.0",",,,7","52.2",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2019-06","0.00",",T,,7","91.7",",,,7","61.6",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2019-07","0.00",",,,7","93.9",",,,7","59.6",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2019-08","0.00",",,,7","95.2",",,,7","62.3",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2019-09","0.03",",,,7","89.5",",,,7","58.3",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2019-10","0.00",",,,7","79.4",",,,7","46.9",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2019-11","0.56",",,,7","71.5",",,,7","40.4",",,,7"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2019-12","9.39",",,,7","57.7",",,,7","41.6",",,,7"
